form,ingr,month,revenue
Tablets,Calcium,oct,4.635922139464285
Capsules,Calcium,oct,8.29842669625
Powder,Calcium,oct,2.2484440452142858
Other,Calcium,oct,0.033811
Gummy,Caffeine,oct,0.0153538
Softgels,Caffeine,oct,0.014773476250000002
Tablets,Caffeine,oct,0.9900515211904762
Capsules,Caffeine,oct,2.9231597134166667
Powder,Caffeine,oct,2.3222442244166666
Other,Caffeine,oct,0.004531
Gummy,Horny Goat,oct,0.00788877
Softgels,Horny Goat,oct,0.0
Tablets,Horny Goat,oct,0.0
Capsules,Horny Goat,oct,0.8990921941666666
Powder,Horny Goat,oct,0.3007707428571429
Other,Horny Goat,oct,0.006771226666666666
Gummy,Charcoal,oct,0.0
Softgels,Charcoal,oct,0.0
Tablets,Charcoal,oct,0.10094424375
Capsules,Charcoal,oct,0.6536715601785714
Powder,Charcoal,oct,0.03713582142857143
Other,Charcoal,oct,0.0
Gummy,5HTP,oct,0.054671
Softgels,5HTP,oct,0.01713
Tablets,5HTP,oct,0.171469
Capsules,5HTP,oct,1.8403052585714288
Powder,5HTP,oct,0.001615
Other,5HTP,oct,0.0
Gummy,Valerian,oct,0.559091
Softgels,Valerian,oct,0.0
Tablets,Valerian,oct,0.0536445
Capsules,Valerian,oct,0.6485383030357144
Powder,Valerian,oct,0.00427524
Other,Valerian,oct,0.007684
Gummy,Lavender,oct,0.501016
Softgels,Lavender,oct,0.0
Tablets,Lavender,oct,0.0
Capsules,Lavender,oct,0.033092075
Powder,Lavender,oct,0.198729
Other,Lavender,oct,0.0
Gummy,Ginger,oct,0.6493913442857142
Softgels,Ginger,oct,0.0391016
Tablets,Ginger,oct,1.13066169
Capsules,Ginger,oct,4.714280213654762
Powder,Ginger,oct,0.7747268999999999
Other,Ginger,oct,0.003912
Gummy,Ginseng,oct,0.00788877
Softgels,Ginseng,oct,0.02409021125
Tablets,Ginseng,oct,0.6610806387499999
Capsules,Ginseng,oct,2.7239788968452383
Powder,Ginseng,oct,0.7222911361309523
Other,Ginseng,oct,0.021128226666666666
Gummy,Chamomile,oct,0.535183
Softgels,Chamomile,oct,0.016037
Tablets,Chamomile,oct,0.047452
Capsules,Chamomile,oct,0.41924988958333326
Powder,Chamomile,oct,0.002927
Other,Chamomile,oct,0.0035882999999999996
Gummy,Quercetin,oct,0.414933
Softgels,Quercetin,oct,0.0
Tablets,Quercetin,oct,0.181899155
Capsules,Quercetin,oct,6.711194417440476
Powder,Quercetin,oct,0.383722
Other,Quercetin,oct,0.011622
Gummy,Bromelain,oct,0.026539
Softgels,Bromelain,oct,0.0
Tablets,Bromelain,oct,0.790285
Capsules,Bromelain,oct,2.2693228015238094
Powder,Bromelain,oct,0.049466514285714275
Other,Bromelain,oct,0.00549213375
Gummy,VitaminC,oct,16.425748176869046
Softgels,VitaminC,oct,3.39345553
Tablets,VitaminC,oct,7.329347847142857
Capsules,VitaminC,oct,18.905636976011905
Powder,VitaminC,oct,4.28306629527381
Other,VitaminC,oct,0.10742571666666666
Gummy,VitaminA,oct,1.953945
Softgels,VitaminA,oct,0.6396088335714286
Tablets,VitaminA,oct,2.0707917732142858
Capsules,VitaminA,oct,3.5458823672023807
Powder,VitaminA,oct,0.17928401428571428
Other,VitaminA,oct,0.029798816666666665
Gummy,B1,oct,0.008389
Softgels,B1,oct,0.207101
Tablets,B1,oct,1.045311
Capsules,B1,oct,3.247857
Powder,B1,oct,0.00097
Other,B1,oct,0.015366316666666666
Gummy,VitaminE,oct,3.015670901714286
Softgels,VitaminE,oct,5.216175475416667
Tablets,VitaminE,oct,3.5218610185714283
Capsules,VitaminE,oct,4.630293070535714
Powder,VitaminE,oct,0.017997607142857145
Other,VitaminE,oct,0.05374991666666666
Gummy,Choline,oct,0.436244
Softgels,Choline,oct,0.4257414133928572
Tablets,Choline,oct,1.445374
Capsules,Choline,oct,3.3000982000000003
Powder,Choline,oct,0.5666675066071428
Other,Choline,oct,0.003715
Gummy,Alpha GPC,oct,0.0
Softgels,Alpha GPC,oct,0.001879
Tablets,Alpha GPC,oct,0.0
Capsules,Alpha GPC,oct,0.871672
Powder,Alpha GPC,oct,0.293343
Other,Alpha GPC,oct,0.0
Gummy,Black Seed Oil,oct,0.055744169999999996
Softgels,Black Seed Oil,oct,0.7957561764880953
Tablets,Black Seed Oil,oct,0.0
Capsules,Black Seed Oil,oct,0.6261521868333332
Powder,Black Seed Oil,oct,0.0
Other,Black Seed Oil,oct,0.05668864476190475
Gummy,Tribulus,oct,0.0
Softgels,Tribulus,oct,0.0
Tablets,Tribulus,oct,0.023448
Capsules,Tribulus,oct,1.0326728085119048
Powder,Tribulus,oct,0.01857681
Other,Tribulus,oct,0.006771226666666666
Gummy,Probiotic,oct,3.0024979242857146
Softgels,Probiotic,oct,0.88708597
Tablets,Probiotic,oct,2.783262882857143
Capsules,Probiotic,oct,25.563415254785713
Powder,Probiotic,oct,4.022985070666667
Other,Probiotic,oct,0.01596408
Gummy,Prebiotic,oct,1.1255714479999999
Softgels,Prebiotic,oct,0.16418097
Tablets,Prebiotic,oct,1.2081055
Capsules,Prebiotic,oct,6.6540475749166665
Powder,Prebiotic,oct,1.4362979587738094
Other,Prebiotic,oct,0.01735
Gummy,Fiber,oct,1.3625006072142856
Softgels,Fiber,oct,0.076704
Tablets,Fiber,oct,1.5258193525000001
Capsules,Fiber,oct,7.989610024654762
Powder,Fiber,oct,4.19032770475
Other,Fiber,oct,0.04579681357142857
Gummy,Electrolyte,oct,0.0
Softgels,Electrolyte,oct,0.0
Tablets,Electrolyte,oct,0.21818220500000002
Capsules,Electrolyte,oct,0.4347289975
Powder,Electrolyte,oct,3.2034326812976195
Other,Electrolyte,oct,0.0
Gummy,ALA,oct,0.0
Softgels,ALA,oct,0.38115686624999995
Tablets,ALA,oct,0.258524
Capsules,ALA,oct,2.943203773488095
Powder,ALA,oct,0.10087455499999999
Other,ALA,oct,0.029067516666666664
Gummy,BCAA,oct,0.07902
Softgels,BCAA,oct,0.0
Tablets,BCAA,oct,0.151114
Capsules,BCAA,oct,1.3466942062499998
Powder,BCAA,oct,4.20308103
Other,BCAA,oct,0.008464
Gummy,GrapeSeed,oct,0.7152729499999999
Softgels,GrapeSeed,oct,0.252306
Tablets,GrapeSeed,oct,0.7564239099999999
Capsules,GrapeSeed,oct,1.1516322312142855
Powder,GrapeSeed,oct,2.0400180467857147
Other,GrapeSeed,oct,0.005163566666666667
Gummy,Triphala,oct,0.0
Softgels,Triphala,oct,0.0
Tablets,Triphala,oct,0.0985998375
Capsules,Triphala,oct,0.55726054
Powder,Triphala,oct,0.02850817285714286
Other,Triphala,oct,0.0
Gummy,Lecithin,oct,0.057289
Softgels,Lecithin,oct,0.8705557557142857
Tablets,Lecithin,oct,1.19857
Capsules,Lecithin,oct,0.565654315
Powder,Lecithin,oct,1.3283424217857143
Other,Lecithin,oct,0.010363150000000002
Gummy,Beta Alanine,oct,0.0
Softgels,Beta Alanine,oct,0.0
Tablets,Beta Alanine,oct,0.0
Capsules,Beta Alanine,oct,0.10617
Powder,Beta Alanine,oct,1.2960827428571429
Other,Beta Alanine,oct,0.0
Gummy,Hyaluronic_Acid,oct,0.038402
Softgels,Hyaluronic_Acid,oct,0.178576704
Tablets,Hyaluronic_Acid,oct,0.51797761875
Capsules,Hyaluronic_Acid,oct,1.5013553351428572
Powder,Hyaluronic_Acid,oct,0.7454832378928571
Other,Hyaluronic_Acid,oct,0.01493914
Gummy,Glucosamine|Chondroitine,oct,0.10180032333333332
Softgels,Glucosamine|Chondroitine,oct,0.009158
Tablets,Glucosamine|Chondroitine,oct,3.067250519821428
Capsules,Glucosamine|Chondroitine,oct,3.371657917559524
Powder,Glucosamine|Chondroitine,oct,0.18162751428571428
Other,Glucosamine|Chondroitine,oct,0.032074
Gummy,MSM,oct,0.0
Softgels,MSM,oct,0.0
Tablets,MSM,oct,1.9481411198214287
Capsules,MSM,oct,2.426310131011905
Powder,MSM,oct,0.8901466039642857
Other,MSM,oct,0.03815009428571429
Gummy,Fish_Oil,oct,3.3582927888333334
Softgels,Fish_Oil,oct,12.15321646275
Tablets,Fish_Oil,oct,0.0
Capsules,Fish_Oil,oct,1.3667411037500004
Powder,Fish_Oil,oct,0.09122
Other,Fish_Oil,oct,0.058330316666666666
Gummy,Krill_Oil,oct,0.0
Softgels,Krill_Oil,oct,2.5154397838214284
Tablets,Krill_Oil,oct,0.0
Capsules,Krill_Oil,oct,0.5373819829166666
Powder,Krill_Oil,oct,0.0
Other,Krill_Oil,oct,0.0
Gummy,Flaxseed,oct,0.08743374333333331
Softgels,Flaxseed,oct,0.6152809188571429
Tablets,Flaxseed,oct,0.0059334
Capsules,Flaxseed,oct,0.8038472745
Powder,Flaxseed,oct,0.1736
Other,Flaxseed,oct,0.0
Gummy,Psyllium,oct,0.011520299999999999
Softgels,Psyllium,oct,0.0
Tablets,Psyllium,oct,0.0
Capsules,Psyllium,oct,1.7904762257857143
Powder,Psyllium,oct,1.846536917345238
Other,Psyllium,oct,0.028358813571428568
Gummy,Chromium,oct,0.0
Softgels,Chromium,oct,0.24494806
Tablets,Chromium,oct,1.0565542808928572
Capsules,Chromium,oct,1.6509734957738096
Powder,Chromium,oct,0.023021
Other,Chromium,oct,0.026935316666666667
Gummy,Dandelion,oct,0.0
Softgels,Dandelion,oct,0.006001
Tablets,Dandelion,oct,0.57599
Capsules,Dandelion,oct,2.6623218725952382
Powder,Dandelion,oct,0.12581387625
Other,Dandelion,oct,0.00963558
Gummy,Cranberry,oct,0.7850491475
Softgels,Cranberry,oct,0.36800529249999997
Tablets,Cranberry,oct,1.139944
Capsules,Cranberry,oct,3.0188818853333332
Powder,Cranberry,oct,0.38241407374999997
Other,Cranberry,oct,0.012654905
Gummy,Oregano,oct,0.0
Softgels,Oregano,oct,0.5048756664285714
Tablets,Oregano,oct,0.0
Capsules,Oregano,oct,0.5025287562499999
Powder,Oregano,oct,0.0
Other,Oregano,oct,0.03648592
Gummy,Rhodiola_Rosea,oct,0.0
Softgels,Rhodiola_Rosea,oct,0.0
Tablets,Rhodiola_Rosea,oct,0.54527011
Capsules,Rhodiola_Rosea,oct,0.8172530373571429
Powder,Rhodiola_Rosea,oct,0.22062707750000002
Other,Rhodiola_Rosea,oct,0.0
Gummy,Beetroot,oct,2.282432145
Softgels,Beetroot,oct,0.0
Tablets,Beetroot,oct,0.0
Capsules,Beetroot,oct,0.4501966
Powder,Beetroot,oct,0.29055896875
Other,Beetroot,oct,0.0
Gummy,Zeaxanthin,oct,0.07166571000000001
Softgels,Zeaxanthin,oct,2.9468206525
Tablets,Zeaxanthin,oct,0.363347
Capsules,Zeaxanthin,oct,0.7467853385714286
Powder,Zeaxanthin,oct,0.014247499999999998
Other,Zeaxanthin,oct,0.015366316666666666
Gummy,Astaxanthin,oct,0.0
Softgels,Astaxanthin,oct,2.5207128367380958
Tablets,Astaxanthin,oct,0.001629
Capsules,Astaxanthin,oct,0.8034832705357142
Powder,Astaxanthin,oct,0.0
Other,Astaxanthin,oct,0.00307075
Gummy,Bacopa,oct,0.0
Softgels,Bacopa,oct,0.0
Tablets,Bacopa,oct,0.03805093714285713
Capsules,Bacopa,oct,1.6071354664285715
Powder,Bacopa,oct,0.2974623575
Other,Bacopa,oct,0.0
Gummy,Sodium,oct,0.0
Softgels,Sodium,oct,0.102945
Tablets,Sodium,oct,0.629118
Capsules,Sodium,oct,1.111067
Powder,Sodium,oct,0.381778
Other,Sodium,oct,0.0
Gummy,Capsimax,oct,0.0
Softgels,Capsimax,oct,0.0
Tablets,Capsimax,oct,0.0
Capsules,Capsimax,oct,0.5282115733571429
Powder,Capsimax,oct,0.0
Other,Capsimax,oct,0.0
Gummy,Glycine,oct,0.0
Softgels,Glycine,oct,0.194482
Tablets,Glycine,oct,0.020482
Capsules,Glycine,oct,0.3116250007142857
Powder,Glycine,oct,0.060505
Other,Glycine,oct,0.0
Gummy,Glandular,oct,0.027429504
Softgels,Glandular,oct,0.0
Tablets,Glandular,oct,0.6240510452380952
Capsules,Glandular,oct,5.232932560642858
Powder,Glandular,oct,1.3659467985714284
Other,Glandular,oct,0.0269791075
Gummy,Taurine,oct,0.0
Softgels,Taurine,oct,0.0
Tablets,Taurine,oct,0.168222
Capsules,Taurine,oct,0.07297224142857144
Powder,Taurine,oct,0.60528556375
Other,Taurine,oct,0.011414
Gummy,Betaine,oct,0.0
Softgels,Betaine,oct,0.02921
Tablets,Betaine,oct,0.59801179
Capsules,Betaine,oct,0.663684570952381
Powder,Betaine,oct,0.024884
Other,Betaine,oct,0.0
Gummy,Guarana,oct,0.0
Softgels,Guarana,oct,0.0
Tablets,Guarana,oct,0.0
Capsules,Guarana,oct,0.09373060285714287
Powder,Guarana,oct,0.02125872
Other,Guarana,oct,0.0
Gummy,Ceramides,oct,0.0
Softgels,Ceramides,oct,0.0
Tablets,Ceramides,oct,0.0
Capsules,Ceramides,oct,0.042855
Powder,Ceramides,oct,0.006527
Other,Ceramides,oct,0.004095
Gummy,Boron,oct,0.0
Softgels,Boron,oct,0.165272
Tablets,Boron,oct,1.01611317375
Capsules,Boron,oct,0.820977
Powder,Boron,oct,0.04285951428571428
Other,Boron,oct,0.015366316666666666
Gummy,Boswellia,oct,0.0
Softgels,Boswellia,oct,0.2307206
Tablets,Boswellia,oct,0.98410941775
Capsules,Boswellia,oct,1.4658088553571431
Powder,Boswellia,oct,0.05399760000000001
Other,Boswellia,oct,0.0
Gummy,Gotu Kola,oct,0.0
Softgels,Gotu Kola,oct,0.0
Tablets,Gotu Kola,oct,0.542178
Capsules,Gotu Kola,oct,0.434581
Powder,Gotu Kola,oct,0.010249
Other,Gotu Kola,oct,0.0
Gummy,Hawthorn,oct,0.0
Softgels,Hawthorn,oct,0.0
Tablets,Hawthorn,oct,0.8004722
Capsules,Hawthorn,oct,0.39961814559523806
Powder,Hawthorn,oct,0.014089
Other,Hawthorn,oct,0.015092666666666666
Gummy,Tongkat Ali,oct,0.00788877
Softgels,Tongkat Ali,oct,0.0
Tablets,Tongkat Ali,oct,0.0
Capsules,Tongkat Ali,oct,0.298436764702381
Powder,Tongkat Ali,oct,0.273104
Other,Tongkat Ali,oct,0.0
Gummy,Eurycoma longifolia,oct,0.0
Softgels,Eurycoma longifolia,oct,0.0
Tablets,Eurycoma longifolia,oct,0.0
Capsules,Eurycoma longifolia,oct,0.12110934375
Powder,Eurycoma longifolia,oct,0.0
Other,Eurycoma longifolia,oct,0.0
Gummy,Fadogia agrestis,oct,0.0
Softgels,Fadogia agrestis,oct,0.0
Tablets,Fadogia agrestis,oct,0.0
Capsules,Fadogia agrestis,oct,0.145812
Powder,Fadogia agrestis,oct,0.0
Other,Fadogia agrestis,oct,0.0
Gummy,L-Glutathione,oct,0.0023987999999999995
Softgels,L-Glutathione,oct,0.336384
Tablets,L-Glutathione,oct,0.01702026
Capsules,L-Glutathione,oct,1.0024355567857144
Powder,L-Glutathione,oct,0.04222802
Other,L-Glutathione,oct,0.0
Gummy,Coleus forskohlii,oct,0.0
Softgels,Coleus forskohlii,oct,0.0
Tablets,Coleus forskohlii,oct,0.0
Capsules,Coleus forskohlii,oct,0.40683298625000003
Powder,Coleus forskohlii,oct,0.11990555
Other,Coleus forskohlii,oct,0.0
Gummy,DHEA,oct,0.0
Softgels,DHEA,oct,0.0
Tablets,DHEA,oct,0.261529
Capsules,DHEA,oct,0.15292183674999998
Powder,DHEA,oct,0.0
Other,DHEA,oct,0.0
Gummy,Protein,oct,0.0
Softgels,Protein,oct,0.016464
Tablets,Protein,oct,0.0
Capsules,Protein,oct,0.14698
Powder,Protein,oct,3.7317902322500003
Other,Protein,oct,0.0
Gummy,Nitric Oxide,oct,0.0
Softgels,Nitric Oxide,oct,0.0
Tablets,Nitric Oxide,oct,0.261982
Capsules,Nitric Oxide,oct,0.49022954
Powder,Nitric Oxide,oct,1.09777396875
Other,Nitric Oxide,oct,0.010295
Gummy,Olive Leaf,oct,0.0
Softgels,Olive Leaf,oct,1.1799852625
Tablets,Olive Leaf,oct,0.0
Capsules,Olive Leaf,oct,1.5864975135714285
Powder,Olive Leaf,oct,0.11744618
Other,Olive Leaf,oct,0.000766
Gummy,Tart Cherry,oct,0.42561803857142855
Softgels,Tart Cherry,oct,0.016037
Tablets,Tart Cherry,oct,0.24985236
Capsules,Tart Cherry,oct,0.5177207523214287
Powder,Tart Cherry,oct,0.007130482500000001
Other,Tart Cherry,oct,0.016261
Gummy,Neem,oct,0.0
Softgels,Neem,oct,0.0
Tablets,Neem,oct,0.015258
Capsules,Neem,oct,0.09945495714285714
Powder,Neem,oct,0.04661495119047619
Other,Neem,oct,0.0
Gummy,Pycnogenol,oct,0.0
Softgels,Pycnogenol,oct,0.0
Tablets,Pycnogenol,oct,0.007919
Capsules,Pycnogenol,oct,0.23704958595238096
Powder,Pycnogenol,oct,0.0015008399999999998
Other,Pycnogenol,oct,0.0
Gummy,Vitamin K,oct,1.07666807
Softgels,Vitamin K,oct,0.847321
Tablets,Vitamin K,oct,1.514457137142857
Capsules,Vitamin K,oct,4.086880685
Powder,Vitamin K,oct,0.053943
Other,Vitamin K,oct,0.015366316666666666
Gummy,Sea_Moss,nov,0.179874
Softgels,Sea_Moss,nov,0.06863
Tablets,Sea_Moss,nov,0.660385
Capsules,Sea_Moss,nov,1.376995
Powder,Sea_Moss,nov,0.657424
Other,Sea_Moss,nov,0.013307
Gummy,ACV,nov,3.383511
Softgels,ACV,nov,0.0
Tablets,ACV,nov,0.039429
Capsules,ACV,nov,2.80402934
Powder,ACV,nov,0.205803
Other,ACV,nov,0.0
Gummy,Copper,nov,0.002483
Softgels,Copper,nov,0.135648
Tablets,Copper,nov,1.872654
Capsules,Copper,nov,1.262881
Powder,Copper,nov,0.014022
Other,Copper,nov,0.0
Gummy,Manganese,nov,0.081821
Softgels,Manganese,nov,0.0
Tablets,Manganese,nov,1.632276
Capsules,Manganese,nov,0.919626
Powder,Manganese,nov,0.115495
Other,Manganese,nov,0.0
Gummy,Potassium,nov,0.298059
Softgels,Potassium,nov,0.180092
Tablets,Potassium,nov,1.354168
Capsules,Potassium,nov,2.041144
Powder,Potassium,nov,3.421828
Other,Potassium,nov,0.033835
Gummy,Melatonin,nov,3.601954
Softgels,Melatonin,nov,0.086388
Tablets,Melatonin,nov,3.871685
Capsules,Melatonin,nov,2.350925175
Powder,Melatonin,nov,0.086826
Other,Melatonin,nov,0.0
Gummy,Ashwagandha,nov,1.04898
Softgels,Ashwagandha,nov,0.049339
Tablets,Ashwagandha,nov,0.328514
Capsules,Ashwagandha,nov,3.649393
Powder,Ashwagandha,nov,1.687074
Other,Ashwagandha,nov,0.013651
Gummy,Collagen,nov,0.786622
Softgels,Collagen,nov,0.21779
Tablets,Collagen,nov,1.310616
Capsules,Collagen,nov,5.258316
Powder,Collagen,nov,16.830544800000002
Other,Collagen,nov,0.012226
Gummy,Red Weed,nov,0.013485
Softgels,Red Weed,nov,0.0
Tablets,Red Weed,nov,0.0
Capsules,Red Weed,nov,0.230801
Powder,Red Weed,nov,0.16314
Other,Red Weed,nov,0.003509
Gummy,Greens,nov,0.578777
Softgels,Greens,nov,1.140457
Tablets,Greens,nov,2.7468743300000003
Capsules,Greens,nov,5.494875
Powder,Greens,nov,6.179579
Other,Greens,nov,0.03713461999999999
Gummy,Greens_Broccoli,nov,0.381144
Softgels,Greens_Broccoli,nov,0.0
Tablets,Greens_Broccoli,nov,1.243148
Capsules,Greens_Broccoli,nov,1.06146
Powder,Greens_Broccoli,nov,0.455695
Other,Greens_Broccoli,nov,0.0
Gummy,Greens_Barley,nov,0.0
Softgels,Greens_Barley,nov,0.0
Tablets,Greens_Barley,nov,0.654229
Capsules,Greens_Barley,nov,0.008608
Powder,Greens_Barley,nov,0.611593
Other,Greens_Barley,nov,0.001985
Gummy,Greens_Collard,nov,0.0
Softgels,Greens_Collard,nov,0.0
Tablets,Greens_Collard,nov,0.0
Capsules,Greens_Collard,nov,0.0
Powder,Greens_Collard,nov,0.0
Other,Greens_Collard,nov,0.0
Gummy,Greens_Chlorella,nov,0.0
Softgels,Greens_Chlorella,nov,0.050088
Tablets,Greens_Chlorella,nov,1.132705
Capsules,Greens_Chlorella,nov,0.697002
Powder,Greens_Chlorella,nov,1.770668
Other,Greens_Chlorella,nov,0.0
Gummy,Greens_Spirulina,nov,0.000566
Softgels,Greens_Spirulina,nov,0.0
Tablets,Greens_Spirulina,nov,1.223432
Capsules,Greens_Spirulina,nov,0.998253
Powder,Greens_Spirulina,nov,3.559347
Other,Greens_Spirulina,nov,0.004964
Gummy,Greens_Spinach,nov,0.323762
Softgels,Greens_Spinach,nov,0.11497
Tablets,Greens_Spinach,nov,0.948111
Capsules,Greens_Spinach,nov,1.35836
Powder,Greens_Spinach,nov,0.4474
Other,Greens_Spinach,nov,0.0
Gummy,Greens_Kale,nov,0.323762
Softgels,Greens_Kale,nov,0.0
Tablets,Greens_Kale,nov,0.51237
Capsules,Greens_Kale,nov,1.432084
Powder,Greens_Kale,nov,0.537463
Other,Greens_Kale,nov,0.00663
Gummy,Greens_Wheatgrass,nov,0.0
Softgels,Greens_Wheatgrass,nov,0.0
Tablets,Greens_Wheatgrass,nov,0.261886
Capsules,Greens_Wheatgrass,nov,0.099877
Powder,Greens_Wheatgrass,nov,1.746029
Other,Greens_Wheatgrass,nov,0.0
Gummy,Greens_alfa,nov,0.0
Softgels,Greens_alfa,nov,0.0
Tablets,Greens_alfa,nov,0.8664953300000001
Capsules,Greens_alfa,nov,0.480427
Powder,Greens_alfa,nov,0.070764
Other,Greens_alfa,nov,0.002825
Gummy,Greens_Chlorophyll,nov,0.0
Softgels,Greens_Chlorophyll,nov,0.0
Tablets,Greens_Chlorophyll,nov,0.0
Capsules,Greens_Chlorophyll,nov,0.0
Powder,Greens_Chlorophyll,nov,0.0
Other,Greens_Chlorophyll,nov,0.0
Gummy,Artichoke,nov,0.0
Softgels,Artichoke,nov,0.006524
Tablets,Artichoke,nov,0.168139
Capsules,Artichoke,nov,1.93435
Powder,Artichoke,nov,0.105033
Other,Artichoke,nov,0.003903
Gummy,Brown Weed,nov,0.009194
Softgels,Brown Weed,nov,0.050088
Tablets,Brown Weed,nov,1.209948
Capsules,Brown Weed,nov,0.830064
Powder,Brown Weed,nov,0.169017
Other,Brown Weed,nov,0.002564
Gummy,Omega3,nov,5.584133
Softgels,Omega3,nov,15.987894537714284
Tablets,Omega3,nov,0.550544
Capsules,Omega3,nov,6.258547348571429
Powder,Omega3,nov,0.322553
Other,Omega3,nov,0.101311
Gummy,Hemp,nov,1.303041
Softgels,Hemp,nov,0.026601
Tablets,Hemp,nov,0.011747
Capsules,Hemp,nov,0.092617
Powder,Hemp,nov,0.045254
Other,Hemp,nov,0.0
Gummy,Resveratrol,nov,0.0
Softgels,Resveratrol,nov,0.042366
Tablets,Resveratrol,nov,0.791403
Capsules,Resveratrol,nov,2.1646878825000004
Powder,Resveratrol,nov,0.43645
Other,Resveratrol,nov,0.018152
Gummy,Black_cohosh,nov,0.323762
Softgels,Black_cohosh,nov,0.0
Tablets,Black_cohosh,nov,0.003685
Capsules,Black_cohosh,nov,0.3439792425
Powder,Black_cohosh,nov,0.0
Other,Black_cohosh,nov,0.0
Gummy,Mushrooms,nov,0.016981
Softgels,Mushrooms,nov,0.005454
Tablets,Mushrooms,nov,1.001513
Capsules,Mushrooms,nov,3.547117
Powder,Mushrooms,nov,1.481961
Other,Mushrooms,nov,0.033842
Gummy,Superfruits,nov,5.208451
Softgels,Superfruits,nov,0.0
Tablets,Superfruits,nov,0.182203
Capsules,Superfruits,nov,2.400889
Powder,Superfruits,nov,1.058404
Other,Superfruits,nov,0.042824
Gummy,B9,nov,4.330936
Softgels,B9,nov,1.086753
Tablets,B9,nov,4.691305
Capsules,B9,nov,10.635779537500001
Powder,B9,nov,0.22522
Other,B9,nov,0.026857
Gummy,B7,nov,4.406932
Softgels,B7,nov,1.872755
Tablets,B7,nov,2.87157
Capsules,B7,nov,6.552992025
Powder,B7,nov,0.727679
Other,B7,nov,0.019411
Gummy,B12,nov,10.208476
Softgels,B12,nov,0.798136
Tablets,B12,nov,6.928467
Capsules,B12,nov,10.309897735
Powder,B12,nov,0.611264
Other,B12,nov,0.009017
Gummy,B5,nov,0.35191
Softgels,B5,nov,0.443152
Tablets,B5,nov,1.953168
Capsules,B5,nov,2.855115025
Powder,B5,nov,0.099284
Other,B5,nov,0.0
Gummy,B6,nov,4.916753
Softgels,B6,nov,0.225217
Tablets,B6,nov,2.502314694285714
Capsules,B6,nov,7.682186025
Powder,B6,nov,0.311625
Other,B6,nov,0.0
Gummy,B3,nov,0.16676
Softgels,B3,nov,0.119064
Tablets,B3,nov,2.712861
Capsules,B3,nov,5.534892025
Powder,B3,nov,0.696594
Other,B3,nov,0.027306
Gummy,B2,nov,0.044213
Softgels,B2,nov,0.050088
Tablets,B2,nov,2.766764
Capsules,B2,nov,3.4516340249999997
Powder,B2,nov,0.007311
Other,B2,nov,0.005385
Gummy,B8,nov,0.234266
Softgels,B8,nov,0.0
Tablets,B8,nov,1.594947
Capsules,B8,nov,2.289107
Powder,B8,nov,0.766233
Other,B8,nov,0.009002
Gummy,Phosphatidylserine,nov,0.769256
Softgels,Phosphatidylserine,nov,1.754279
Tablets,Phosphatidylserine,nov,0.0
Capsules,Phosphatidylserine,nov,3.306528
Powder,Phosphatidylserine,nov,0.011659
Other,Phosphatidylserine,nov,0.016275
Gummy,Gaba,nov,0.096484
Softgels,Gaba,nov,0.023469
Tablets,Gaba,nov,0.174319
Capsules,Gaba,nov,1.226155
Powder,Gaba,nov,0.014807
Other,Gaba,nov,0.023271
Gummy,Black Pepper,nov,0.234424
Softgels,Black Pepper,nov,0.13979
Tablets,Black Pepper,nov,0.396645
Capsules,Black Pepper,nov,6.574679674285713
Powder,Black Pepper,nov,1.49662
Other,Black Pepper,nov,0.005949
Gummy,Fenugreek,nov,0.025551
Softgels,Fenugreek,nov,0.0
Tablets,Fenugreek,nov,0.0
Capsules,Fenugreek,nov,0.248163
Powder,Fenugreek,nov,0.133477
Other,Fenugreek,nov,0.0
Gummy,Cinnamon,nov,0.131042
Softgels,Cinnamon,nov,0.250503
Tablets,Cinnamon,nov,0.28716657142857144
